document_id,document_name,hazard_type,statement_key,threshold_index,total_thresholds,threshold_text,source_authority,lead_time,is_conditional,condition_dependency,activation_type,has_stop_mechanism
17037,Bangladesh - Cyclone EAP (MDRBD033),Storm,trigger_statement_2,2,3,Potential damage of 25% household assets in the respective Unions,"Bangladesh Meteorological Department (BMD), Indian Meteorological Department (IMD)",30 hours or more,True,Activation stage is conditional on the pre-activation stage being met first,dual-trigger,False
17039,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,0,2,Category 3 cyclone with anticipated wind speed of 120 km/h or more at landfall,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,"Activation below 120 km/h threshold requires expert consensus between CVM and IFRC, considering government and technical expert consultations, and is conditional on increased vulnerability or compounding risks such as pandemics or recent natural disasters.",single-trigger,True
17039,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,1,2,Exceptional activation possible at 100 km/h wind speed based on expert consensus due to increased vulnerability or compounding risks,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,"Activation below 120 km/h threshold requires expert consensus between CVM and IFRC, considering government and technical expert consultations, and is conditional on increased vulnerability or compounding risks such as pandemics or recent natural disasters.",single-trigger,True
17042,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,0,2,Category 3 cyclone with anticipated wind speed of 120 km/h or more at landfall,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,Activation requires official disaster alert announcement by the Technical Committee for Disaster Management (CTGC) after INAM issues the forecast; exceptional activation below threshold requires consensus between CVM and IFRC with government and expert consultation.,single-trigger,True
17042,Mozambique - Cyclone EAP (MDRMZ021),Storm,trigger_statement_1,1,2,Exceptional activation possible at 100 km/h wind speed based on expert consensus due to increased vulnerability or compounding risks,"National Meteorological Institute (INAM), Technical Committee for Disaster Management (CTGC), Cruz Vermelha de Mozambique (CVM), IFRC, Red Cross and Red Crescent Climate Centre (RCCC)",72 hours before landfall,True,Activation requires official disaster alert announcement by the Technical Committee for Disaster Management (CTGC) after INAM issues the forecast; exceptional activation below threshold requires consensus between CVM and IFRC with government and expert consultation.,single-trigger,True
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_1,0,2,Water level corresponding to discharge of five-year return period at the river basin reference station,"National Institute of Meteorology (INAM), National Directorate of Water Resources Management (DNGRH), REPRESA project through GloFAS",3 days,False,,dual-trigger,True
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_1,1,2,Trigger level reached within 72 hours (3 days),"National Institute of Meteorology (INAM), National Directorate of Water Resources Management (DNGRH), REPRESA project through GloFAS",3 days,False,,dual-trigger,True
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_2,0,2,GloFAS forecast indicating flood risk with approximately 7 days lead time for Buzi and Licungo rivers,REPRESA project through GloFAS,3 to 7 days,False,,dual-trigger,True
17044,Mozambique - Floods EAP (MDRMZ022),Flood,trigger_statement_2,1,2,GloFAS forecast indicating flood risk with 3 to 7 days lead time for Limpopo river,REPRESA project through GloFAS,3 to 7 days,False,,dual-trigger,True
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_1,0,3,Two months of positive flow trend,"Steering Committee of the Migration Roundtable, based on data from National Migration Institute of Honduras (INM), National Migration Service of Panama, IFRC GO Platform, International Organization for Migration (IOM)",30 to 90 days,False,,single-trigger,False
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_1,1,3,"Projection of more than 23,000 people (5% of the highest monthly flow) crossing the border for the following month","Steering Committee of the Migration Roundtable, based on data from National Migration Institute of Honduras (INM), National Migration Service of Panama, IFRC GO Platform, International Organization for Migration (IOM)",30 to 90 days,False,,single-trigger,False
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_1,2,3,40% decrease of the response capacity,"Steering Committee of the Migration Roundtable, based on data from National Migration Institute of Honduras (INM), National Migration Service of Panama, IFRC GO Platform, International Organization for Migration (IOM)",30 to 90 days,False,,single-trigger,False
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_2,0,3,High probability of flows of people in transit exceeding regular monthly thresholds,Steering Committee of the Migration Roundtable,30 to 90 days,False,,single-trigger,False
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_2,1,3,Initial execution time between 30 to 90 days,Steering Committee of the Migration Roundtable,30 to 90 days,False,,single-trigger,False
17090,Honduras - Population Movement EAP (MDRHN021),Population Movement,trigger_statement_2,2,3,Insufficient operational and financial capacity to deal with the threat in coming weeks or months,Steering Committee of the Migration Roundtable,30 to 90 days,False,,single-trigger,False
17092,Honduras - Floods EAP (MDRHN020),Flood,trigger_statement_1,0,1,60% probability of a tropical storm (34 knots) or greater reaching the warning area,CENAOS or NOAA (National Hurricane Center),3 to 5 days,False,,dual-trigger,False
17092,Honduras - Floods EAP (MDRHN020),Flood,trigger_statement_2,0,1,Exceeds 50% probability for a 10-year return period flood event in high flood hazard areas,GEOGLOWS/GloFAS,3 days,False,,dual-trigger,False
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_1,0,3,Forecast of a tropical storm entering at least Zone 3 as per IMN Emergency Protocol,National Meteorological Institute (IMN),5 days,False,,dual-trigger,True
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_1,1,3,60% probability of occurrence,National Meteorological Institute (IMN),5 days,False,,dual-trigger,True
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_1,2,3,Lead time of 5 days,National Meteorological Institute (IMN),5 days,False,,dual-trigger,True
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,0,4,Forecast of extreme rainfall with high probability of exceeding 400 mm accumulated precipitation over 5 days,National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,1,4,"If updated forecast on day 2 after activation indicates rainfall exceeding 300 mm over 3 days, early actions continue",National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,2,4,Trigger 2 may be declared directly when cumulative rainfall between 300 and 400 mm is forecast,National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True
17174,Costa Rica - Floods EAP (MDRCR024),Flood,trigger_statement_2,3,4,Association with formation of tropical depression in danger zone 1 or 2,National Meteorological Institute (IMN),"5 days (initial forecast), with updates at day 2 after activation",False,Trigger 2 can activate independently of Trigger 1,dual-trigger,True
17240,Ecuador - Volcanic Ash (MDREC024),Volcanic Ash,trigger_statement_1,0,1,"Significant increase in internal volcanic activity parameters such as seismicity, gas emissions, deformation",IGEPN (Geophysical Institute of the National Polytechnic School),,False,,dual-trigger,True
17240,Ecuador - Volcanic Ash (MDREC024),Volcanic Ash,trigger_statement_2,0,2,Increase in parameters of internal volcanic activity (Special Report B),"IGEPN (Geophysical Institute of the National Polytechnic School), ASH3D Ash Fall and Dispersion Model",,True,Conditional on prior activation of Trigger 1 (Special Report A) indicating significant changes in volcanic activity,dual-trigger,True
17240,Ecuador - Volcanic Ash (MDREC024),Volcanic Ash,trigger_statement_2,1,2,Eruptive event with explosive index VEI 3 and ash fall exceeding 2 mm as per ASH3D model (Special Report C),"IGEPN (Geophysical Institute of the National Polytechnic School), ASH3D Ash Fall and Dispersion Model",,True,Conditional on prior activation of Trigger 1 (Special Report A) indicating significant changes in volcanic activity,dual-trigger,True
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,0,4,Category 1 – 1% to 12.49% excess mortality,National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,1,4,Category 2 – 12.5% to 29.9% excess mortality,National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,2,4,Category 3 – 30% or higher excess mortality (ranging upwards as high as 45% to 65% excess daily mortality),National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False
17253,Greece - Extreme Heat sEAP (MDRGR005),Heatwave,trigger_statement_1,3,4,Trigger threshold: Category 3 with predicted excess mortality of 45% or higher,National Observatory of Athens (NOA) using the Arsht-Rockefeller and Atlantic Council Extreme Temperature Categorization system,5 days,False,,single-trigger,False
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,0,4,More than 50% of the geographical area of a zone predicted to be drier than normal conditions (SPI < -1),"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,1,4,At least 40% probability of below normal rainfall for JJA season,"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,2,4,At least 45% probability of below normal rainfall for OND and MAM seasons,"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True
17272,Ethiopia - Drought EAP (MDRET033),Drought,trigger_statement_1,3,4,Crop yield reduction predicted to be more than 50% based on LEAP index,"ECMWF, ICPAC, EMI, LEAP model",1 month in advance of the season for first trigger; 1 month after the start of the season for second trigger,True,The second trigger (crop yield reduction) is conditional on the first trigger (seasonal forecast indicating drought conditions) being met.,dual-trigger,True
17301,Bangladesh - Heatwave EAP (MDRBD032),Heatwave,trigger_statement_1,0,2,Temperature of 38°C or more for two consecutive days,ECMWF and/or GFS for pre-activation; Bangladesh Meteorological Department (BMD) and either ECMWF or GFS for activation,5-7 days for pre-activation; 2-3 days for activation,True,Activation trigger depends on pre-activation trigger being met first,dual-trigger,True
17301,Bangladesh - Heatwave EAP (MDRBD032),Heatwave,trigger_statement_1,1,2,Heat index of 38 or more for two consecutive days,ECMWF and/or GFS for pre-activation; Bangladesh Meteorological Department (BMD) and either ECMWF or GFS for activation,5-7 days for pre-activation; 2-3 days for activation,True,Activation trigger depends on pre-activation trigger being met first,dual-trigger,True
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,0,5,Temperature exceeds the 85th percentile for three or more consecutive days during June to August,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,1,5,Lead time of 4 days for selected local points,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,2,5,Forecast monitored with ±2 degrees tolerance,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,3,5,72-hour forecast used to confirm heatwave occurrence,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True
17333,Kyrgyzstan - Heatwave (MDRKG016),Heatwave,trigger_statement_1,4,5,Heatwave occurrence probability with 72-hour lead time less than 75% triggers stop mechanism,Kyrgyzhydromet,"4 days (initial trigger), 72 hours (confirmation and stop mechanism)",False,,single-trigger,True
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_1,0,2,"River flow above 150,000 cusecs at Nowshera station of Kabul River predicted by flood bulletin C and significant flood warnings/advisories with 3-5 days lead time",Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),3-5 days for activation trigger; 24-48 hours for cash distribution confirmation,True,Cash distribution is conditional on confirmation by flood bulletin A or B after initial activation by flood bulletin C and significant flood warnings/advisories,dual-trigger,True
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_1,1,2,"Confirmation of very high-level flooding with flow above 150,000 cusecs at Nowshera station of Kabul River by flood bulletin A or B within next 48 hours",Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),3-5 days for activation trigger; 24-48 hours for cash distribution confirmation,True,Cash distribution is conditional on confirmation by flood bulletin A or B after initial activation by flood bulletin C and significant flood warnings/advisories,dual-trigger,True
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_2,0,3,Bulletin A: qualitative forecast with up to 3 days lead time,Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),Bulletin A: up to 3 days; Bulletin B: 24 hours; Bulletin C: up to 5 days,False,,dual-trigger,True
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_2,1,3,Bulletin B: quantitative forecast for next 24 hours,Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),Bulletin A: up to 3 days; Bulletin B: 24 hours; Bulletin C: up to 5 days,False,,dual-trigger,True
17366,Pakistan - Riverine Flood (MDRPK024),Flood,trigger_statement_2,2,3,Bulletin C: weekly qualitative river catchment forecast with up to 5 days lead time,Flood Forecasting Division (FFD) of Pakistan Meteorological Department (PMD),Bulletin A: up to 3 days; Bulletin B: 24 hours; Bulletin C: up to 5 days,False,,dual-trigger,True
17557,Kenya - Drought (MDRKE055),Drought,trigger_statement_1,0,3,SPI value below -0.98,"Kenya Meteorological Department (KMD), Integrated Drought Risk Assessment using IBF dashboard and IPC phase projections",Up to 12 weeks,True,Trigger depends on forecast exceeding threshold in at least 3 counties; counties classified as alarm or emergency by NDMA are excluded before final trigger activation in top 3 remaining counties,single-trigger,False
17557,Kenya - Drought (MDRKE055),Drought,trigger_statement_1,1,3,At least 33% chance of occurrence,"Kenya Meteorological Department (KMD), Integrated Drought Risk Assessment using IBF dashboard and IPC phase projections",Up to 12 weeks,True,Trigger depends on forecast exceeding threshold in at least 3 counties; counties classified as alarm or emergency by NDMA are excluded before final trigger activation in top 3 remaining counties,single-trigger,False
17557,Kenya - Drought (MDRKE055),Drought,trigger_statement_1,2,3,Threshold exceeded in at least 3 of the 23 ASAL counties,"Kenya Meteorological Department (KMD), Integrated Drought Risk Assessment using IBF dashboard and IPC phase projections",Up to 12 weeks,True,Trigger depends on forecast exceeding threshold in at least 3 counties; counties classified as alarm or emergency by NDMA are excluded before final trigger activation in top 3 remaining counties,single-trigger,False
17563,Zimbabwe - Drought Protocol (MDRZW020),Drought,trigger_statement_1,0,1,Forecast of an El Nino event with an impact level corresponding to a once-in-six-year event,"Impact Based Forecast (IBF) Drought model combining ENSO forecasts, CHIRPS Data, and Vegetation Condition Index",7 months lead time starting from September to the end of the agricultural season,False,,dual-trigger,False
17563,Zimbabwe - Drought Protocol (MDRZW020),Drought,trigger_statement_2,0,2,Forecast of IPC 4 conditions in FEWSnet Food Security Forecast Reports in March and June,FEWSnet Food Security Forecast Reports and Impact Based Forecast (IBF) Drought model,March and June forecasts; drought detection by April if first trigger not activated,True,"Normally conditional on activation of the first trigger; if first trigger not activated, requires drought detection by IBF model by April and government drought declaration",dual-trigger,False
17563,Zimbabwe - Drought Protocol (MDRZW020),Drought,trigger_statement_2,1,2,"If first trigger not activated, activation requires IBF model detection of drought by April and official drought declaration by Government of Zimbabwe",FEWSnet Food Security Forecast Reports and Impact Based Forecast (IBF) Drought model,March and June forecasts; drought detection by April if first trigger not activated,True,"Normally conditional on activation of the first trigger; if first trigger not activated, requires drought detection by IBF model by April and government drought declaration",dual-trigger,False
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_1,0,3,El Niño alert in area 3.4 for the next 3 months,COPECO/CENAOS using IRI forecast,3 months,True,Trigger 1 must be met before Trigger 2 can activate the EAP,dual-trigger,True
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_1,1,3,60% probability based on IRI forecast from the OND quarter (year -1),COPECO/CENAOS using IRI forecast,3 months,True,Trigger 1 must be met before Trigger 2 can activate the EAP,dual-trigger,True
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_1,2,3,Excluding AMJ and MJJ quarters due to predictability barrier,COPECO/CENAOS using IRI forecast,3 months,True,Trigger 1 must be met before Trigger 2 can activate the EAP,dual-trigger,True
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,0,4,Accumulated rainfall for the next 3 months between the 10th and 20th percentile,COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,1,4,Forecasted serious precipitation deficiency,COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,2,4,Probability greater than 60%,COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True
17595,Honduras - Drought (MDRHN018),Drought,trigger_statement_2,3,4,Starting in the March-May (MAM) quarter (year 1),COPECO/CENAOS climate outlook bulletin,3 months,True,Trigger 2 activation is conditional on Trigger 1 being met,dual-trigger,True
17638,Lesotho - Drought (EAP2022LS01) (MDRLS006),Drought,trigger_statement_1,0,3,Seasonal outlook issued in September indicating below normal rainfall,"Lesotho Meteorological Services (LMS), Lesotho Vulnerability Assessment Committee (LVAC)",Seasonal outlook in September (approximately 2-3 months ahead of main harvest in March/April),True,The second trigger is conditional on the first trigger being activated in September,dual-trigger,True
17638,Lesotho - Drought (EAP2022LS01) (MDRLS006),Drought,trigger_statement_1,1,3,"October, November, December (OND) rainfall confirmed below normal","Lesotho Meteorological Services (LMS), Lesotho Vulnerability Assessment Committee (LVAC)",Seasonal outlook in September (approximately 2-3 months ahead of main harvest in March/April),True,The second trigger is conditional on the first trigger being activated in September,dual-trigger,True
17638,Lesotho - Drought (EAP2022LS01) (MDRLS006),Drought,trigger_statement_1,2,3,Vulnerability Assessment Analysis report issued in January projects 20% of the population in drought-induced IPC Phase 3 and 4 in January,"Lesotho Meteorological Services (LMS), Lesotho Vulnerability Assessment Committee (LVAC)",Seasonal outlook in September (approximately 2-3 months ahead of main harvest in March/April),True,The second trigger is conditional on the first trigger being activated in September,dual-trigger,True
17645,Tajikistan - Cold Wave (EAP2022TJ02) (MDRTJ033),Cold Wave,trigger_statement_1,0,2,Temperature in GBAO below -39.0°C (1st percentile) for 3 or more consecutive days,Hydromet of Tajikistan and Committee on Emergency Situations (CoES),4 days (96 hours),False,,single-trigger,True
17645,Tajikistan - Cold Wave (EAP2022TJ02) (MDRTJ033),Cold Wave,trigger_statement_1,1,2,"Temperature in DRS, Sughd, and Khatlon below -21.1°C (2nd percentile) for 3 or more consecutive days",Hydromet of Tajikistan and Committee on Emergency Situations (CoES),4 days (96 hours),False,,single-trigger,True
17691,Kazakhstan - EAP2022KZ01 - Cold Wave (MDRKZ012),Cold Wave,trigger_statement_1,0,3,7-day temperature forecast minimum below -40°C (-35°C in Karaganda region) with precipitation and increased wind speed persisting for at least two days in any district,Kazhydromet,7 days (7-day forecast) and 3 days (3-day map alert),False,,single-trigger,False
17691,Kazakhstan - EAP2022KZ01 - Cold Wave (MDRKZ012),Cold Wave,trigger_statement_1,1,3,3-day map alert of forecast temperatures consistent with Orange level thresholds in targeted districts,Kazhydromet,7 days (7-day forecast) and 3 days (3-day map alert),False,,single-trigger,False
17691,Kazakhstan - EAP2022KZ01 - Cold Wave (MDRKZ012),Cold Wave,trigger_statement_1,2,3,"Region-specific temperature thresholds for Orange level: Northern Kazakhstan -40°C, Akmola -40°C, Kostanay -40°C, Pavlodar -40°C, Eastern Kazakhstan (including Abay) -40°C, Karaganda -35°C",Kazhydromet,7 days (7-day forecast) and 3 days (3-day map alert),False,,single-trigger,False
18031,Tajikistan - Heat Wave (EAP2021TJ01) (MDRTJ034),Heatwave,trigger_statement_1,0,2,Day temperature exceeding 39.5°C in the North for 4 consecutive days during July-August,"Tajik Hydromet using BAGROV, COSMO, ECMWF, and WRF models",5 days,False,,single-trigger,True
18031,Tajikistan - Heat Wave (EAP2021TJ01) (MDRTJ034),Heatwave,trigger_statement_1,1,2,Day temperature exceeding 43.5°C in the South for 4 consecutive days during July-August,"Tajik Hydromet using BAGROV, COSMO, ECMWF, and WRF models",5 days,False,,single-trigger,True
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,0,4,"Observed Conditions: Daily maximum temperature (Tmax) exceeding 41°C in Nepalgunj, 40.5°C in Dhangadi, 37.5°C in Biratnagar, 40.5°C in Siddharthanagar",Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,1,4,Observed Conditions: Relative humidity (Rh) of 45 percent or higher in the respective city where Tmax condition is met,Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,2,4,Forecast Criteria: DHM issues a red alert heatwave bulletin ('take action') for the next 3 days in the target city or its associated district,Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,3,4,Forecast Criteria: Numerical Weather Prediction (NWP) from DHM forecasts daily maximum temperature above the 99th percentile threshold in the target city/municipality for the next 3 consecutive days,Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_1,0,2,40% or more probability of below-normal rainfall totals over July to September,European Centre for Medium-Range Weather Forecasts (ECMWF) and national meteorological service,Approximately 3 to 5 months ahead (forecast issued in April for July-September period),False,,multi-stage,True
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_1,1,2,Forecast issued in April,European Centre for Medium-Range Weather Forecasts (ECMWF) and national meteorological service,Approximately 3 to 5 months ahead (forecast issued in April for July-September period),False,,multi-stage,True
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_2,0,2,Fodder deficit of 40% or more,Ministry of Livestock,Approximately 1 month ahead (assessment in November),False,,multi-stage,True
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_2,1,2,Assessment conducted in November,Ministry of Livestock,Approximately 1 month ahead (assessment in November),False,,multi-stage,True
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_3,0,2,Region in IPC Phase 3 or higher due to drought,Cadre Harmonisé analysis and Ministry of Agriculture,Approximately 1 month ahead (November data),False,,multi-stage,True
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_3,1,2,Cadre Harmonisé results from November,Cadre Harmonisé analysis and Ministry of Agriculture,Approximately 1 month ahead (November data),False,,multi-stage,True
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,0,4,Tropical cyclone forecasted to cause winds of at least 64 knots (Category 3 on Australian scale),"Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,1,4,"Population in affected zone at least 5,000 people","Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,2,4,Readiness trigger: wind field indicated by 120-hour (5-day) forecast meets conditions,"Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,3,4,Action trigger: wind field indicated by 72-hour (3-day) forecast meets conditions,"Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_2,0,1,Average rainfall over the whole country during two consecutive days reaches 190 mm,"National Anticipatory Action Framework, Fiji Red Cross, Fiji Meteorological Services, NDMO",Post-event (observational),False,,multi-stage,False
